"number_of_casualties","LAD22CD","fr_m","fr_am","fr_a","fr_b","fr_c","fr_u","sr_unk","sr_n","sr_m","sr_am","sr_a","sr_b","sr_c","sr_u","rt_r","rt_ow","rt_dc","rt_sc","rt_sr","jd_n","jd_r","jd_mr","jd_tsj","jd_sr","jd_c","jd_m","jd_pe","jd_o","jc_ap","jc_ats","jc_ss","jc_gu","phc_n","phc_c","ppf_n","ppf_njl","ppf_ptsj","ppf_fs","ppf_zcr","lc_l","lc_dl","lc_dln","lc_dn","lc_dlu","wc_hw","wc_f","wc_r","wc_s","wc_fm","rsc_d","rsc_w","rsc_s","rsc_fi","rsc_fl","sc_n","sc_ap","sc_rr","sc_od","sc_m","ch_n","ch_vo","ch_pa","ch_lo","u_y","u_n","sp20","sp30","sp40","sp50","sp60","sp70"
97,"E08000033",0.0253164556962025,0,0.569620253164557,0.0126582278481013,0,0.392405063291139,0,0.316455696202532,0,0,0.126582278481013,0,0,0.556962025316456,0.0253164556962025,0.0126582278481013,0.0506329113924051,0.886075949367089,0,0.316455696202532,0.0379746835443038,0.0253164556962025,0.329113924050633,0,0.151898734177215,0.0253164556962025,0.0126582278481013,0.10126582278481,0,0.139240506329114,0.0126582278481013,0.531645569620253,1,0,0.848101265822785,0.0379746835443038,0.0632911392405063,0,0.0506329113924051,0.683544303797468,0.265822784810127,0.0126582278481013,0,0.0379746835443038,0.0253164556962025,0.759493670886076,0.177215189873418,0,0.0126582278481013,0.683544303797468,0.30379746835443,0,0.0126582278481013,0,0.962025316455696,0.0126582278481013,0.0253164556962025,0,0,0.949367088607595,0.0379746835443038,0,0.0126582278481013,0.734177215189873,0.265822784810127,0.215189873417722,0.658227848101266,0.0379746835443038,0.0632911392405063,0,0.0253164556962025
267,"E08000019",0.0099009900990099,0,0.361386138613861,0.108910891089109,0.0099009900990099,0.50990099009901,0,0.440594059405941,0,0,0.0495049504950495,0.0495049504950495,0,0.46039603960396,0.0148514851485149,0.00495049504950495,0.163366336633663,0.787128712871287,0.0198019801980198,0.440594059405941,0.0099009900990099,0.0099009900990099,0.227722772277228,0,0.158415841584158,0.0099009900990099,0.00495049504950495,0.138613861386139,0.00495049504950495,0.103960396039604,0.00495049504950495,0.430693069306931,0.975247524752475,0.0198019801980198,0.801980198019802,0.0495049504950495,0.0544554455445545,0,0.0891089108910891,0.648514851485149,0.316831683168317,0.00495049504950495,0.00495049504950495,0.0247524752475248,0.0198019801980198,0.742574257425743,0.148514851485149,0.0346534653465347,0.00495049504950495,0.668316831683168,0.272277227722772,0.0247524752475248,0.0198019801980198,0,0.98019801980198,0.00495049504950495,0,0,0,0.96039603960396,0.0148514851485149,0.0099009900990099,0,0.861386138613861,0.138613861386139,0.0693069306930693,0.767326732673267,0.099009900990099,0.0346534653465347,0.0198019801980198,0.0099009900990099
150,"E08000018",0.043859649122807,0,0.315789473684211,0.149122807017544,0.0087719298245614,0.482456140350877,0,0.605263157894737,0.0087719298245614,0,0.0350877192982456,0.0175438596491228,0,0.333333333333333,0.0263157894736842,0,0.12280701754386,0.833333333333333,0,0.605263157894737,0.0263157894736842,0,0.184210526315789,0.0087719298245614,0.0526315789473684,0.0087719298245614,0,0.114035087719298,0,0.0350877192982456,0,0.359649122807018,0.982456140350877,0.0087719298245614,0.833333333333333,0.0350877192982456,0.0263157894736842,0,0.0964912280701754,0.631578947368421,0.236842105263158,0.0087719298245614,0.087719298245614,0.0350877192982456,0.0263157894736842,0.780701754385965,0.149122807017544,0.0087719298245614,0,0.684210526315789,0.280701754385965,0.0087719298245614,0.0175438596491228,0,0.982456140350877,0.0087719298245614,0,0,0,0.973684210526316,0.0175438596491228,0,0,0.640350877192982,0.359649122807018,0.0087719298245614,0.596491228070175,0.12280701754386,0.0789473684210526,0.140350877192982,0.0526315789473684
167,"E08000016",0.0178571428571429,0,0.392857142857143,0.169642857142857,0.00892857142857143,0.410714285714286,0,0.5,0,0,0.0714285714285714,0.0714285714285714,0.00892857142857143,0.348214285714286,0.0446428571428571,0,0.0446428571428571,0.901785714285714,0,0.5,0.0446428571428571,0.0178571428571429,0.276785714285714,0,0.0625,0.00892857142857143,0,0.0892857142857143,0.00892857142857143,0.0803571428571429,0.0178571428571429,0.392857142857143,0.982142857142857,0.0178571428571429,0.857142857142857,0.00892857142857143,0.0535714285714286,0.00892857142857143,0.0714285714285714,0.714285714285714,0.205357142857143,0.00892857142857143,0.0535714285714286,0.0178571428571429,0.00892857142857143,0.821428571428571,0.151785714285714,0,0.00892857142857143,0.723214285714286,0.267857142857143,0,0,0.00892857142857143,0.982142857142857,0,0.0178571428571429,0,0,0.982142857142857,0.0178571428571429,0,0,0.660714285714286,0.339285714285714,0,0.598214285714286,0.160714285714286,0.0357142857142857,0.178571428571429,0.0267857142857143
224,"E08000017",0.0236686390532544,0.0414201183431953,0.331360946745562,0.0591715976331361,0.00591715976331361,0.538461538461538,0,0.520710059171598,0,0,0.0414201183431953,0.0118343195266272,0.0118343195266272,0.414201183431953,0.0355029585798817,0,0.195266272189349,0.763313609467456,0,0.520710059171598,0.0355029585798817,0.0118343195266272,0.21301775147929,0,0.0769230769230769,0.0177514792899408,0.0118343195266272,0.112426035502959,0,0.0650887573964497,0,0.414201183431953,0.994082840236686,0.00591715976331361,0.869822485207101,0.0650887573964497,0.029585798816568,0.00591715976331361,0.029585798816568,0.662721893491124,0.21301775147929,0.00591715976331361,0.0828402366863905,0.0355029585798817,0.0118343195266272,0.834319526627219,0.0887573964497041,0.0118343195266272,0.0177514792899408,0.739644970414201,0.248520710059172,0,0.0118343195266272,0,0.988165680473373,0,0.0118343195266272,0,0,0.958579881656805,0.0236686390532544,0.0118343195266272,0.00591715976331361,0.603550295857988,0.396449704142012,0.029585798816568,0.497041420118343,0.21301775147929,0.029585798816568,0.153846153846154,0.0769230769230769
127,"E06000010",0,0,0.416666666666667,0.0277777777777778,0,0.555555555555556,0,0.351851851851852,0,0,0.101851851851852,0.037037037037037,0,0.509259259259259,0.0648148148148148,0,0.268518518518519,0.638888888888889,0.0277777777777778,0.351851851851852,0.111111111111111,0.00925925925925926,0.333333333333333,0,0.0925925925925926,0.0277777777777778,0.0185185185185185,0.0555555555555556,0.00925925925925926,0.101851851851852,0.00925925925925926,0.527777777777778,0.972222222222222,0.0277777777777778,0.712962962962963,0.101851851851852,0.0648148148148148,0.00925925925925926,0.111111111111111,0.601851851851852,0.37962962962963,0,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.805555555555556,0.175925925925926,0,0,0.666666666666667,0.314814814814815,0,0.0185185185185185,0,0.962962962962963,0,0.0277777777777778,0.00925925925925926,0,0.962962962962963,0.0277777777777778,0,0,0.972222222222222,0.0277777777777778,0.0555555555555556,0.814814814814815,0.12037037037037,0,0,0.00925925925925926
109,"E06000013",0.0581395348837209,0,0.313953488372093,0.127906976744186,0,0.5,0,0.476744186046512,0,0,0.0581395348837209,0.0581395348837209,0,0.406976744186047,0.0581395348837209,0,0.0930232558139535,0.848837209302326,0,0.476744186046512,0.0581395348837209,0.0465116279069767,0.22093023255814,0,0.13953488372093,0,0.0232558139534884,0.0348837209302326,0,0.0465116279069767,0.0116279069767442,0.465116279069767,0.988372093023256,0.0116279069767442,0.883720930232558,0.0232558139534884,0.0232558139534884,0,0.0697674418604651,0.616279069767442,0.27906976744186,0.0232558139534884,0.0813953488372093,0,0.0232558139534884,0.848837209302326,0.0930232558139535,0.0232558139534884,0.0232558139534884,0.674418604651163,0.290697674418605,0,0.0348837209302326,0,0.988372093023256,0,0,0,0.0116279069767442,0.953488372093023,0.0232558139534884,0,0.0232558139534884,0.441860465116279,0.558139534883721,0,0.581395348837209,0.13953488372093,0.0697674418604651,0.151162790697674,0.0581395348837209
203,"E06000011",0.0272108843537415,0,0.394557823129252,0.197278911564626,0,0.380952380952381,0,0.598639455782313,0,0,0.0748299319727891,0.0272108843537415,0,0.299319727891156,0.0884353741496599,0.00680272108843537,0.0748299319727891,0.816326530612245,0.0136054421768707,0.598639455782313,0.0748299319727891,0.0136054421768707,0.197278911564626,0.00680272108843537,0.0612244897959184,0,0.00680272108843537,0.0408163265306122,0,0.0204081632653061,0.0136054421768707,0.36734693877551,0.986394557823129,0.0136054421768707,0.904761904761905,0.0136054421768707,0.00680272108843537,0,0.0748299319727891,0.680272108843537,0.136054421768707,0.00680272108843537,0.170068027210884,0.00680272108843537,0.054421768707483,0.850340136054422,0.0952380952380952,0.0136054421768707,0.00680272108843537,0.755102040816326,0.217687074829932,0,0.0272108843537415,0,0.972789115646258,0,0.0136054421768707,0,0.0136054421768707,0.965986394557823,0.0204081632653061,0.00680272108843537,0.00680272108843537,0.27891156462585,0.72108843537415,0.0340136054421769,0.333333333333333,0.163265306122449,0.0680272108843537,0.353741496598639,0.0476190476190476
79,"E06000012",0,0,0.4,0.0333333333333333,0,0.566666666666667,0,0.45,0,0,0.2,0.0166666666666667,0,0.333333333333333,0.0666666666666667,0,0.133333333333333,0.783333333333333,0.0166666666666667,0.45,0.0833333333333333,0.0166666666666667,0.266666666666667,0,0.183333333333333,0,0,0,0,0.1,0,0.45,1,0,0.783333333333333,0,0.0666666666666667,0,0.15,0.65,0.316666666666667,0,0.0333333333333333,0,0.05,0.883333333333333,0.0666666666666667,0,0.0166666666666667,0.733333333333333,0.25,0,0.0166666666666667,0,0.983333333333333,0.0166666666666667,0,0,0,1,0,0,0,0.833333333333333,0.166666666666667,0.0666666666666667,0.733333333333333,0.0333333333333333,0.05,0.0333333333333333,0.0833333333333333
24,"E06000001",0,0,0.4,0.15,0,0.45,0,0.45,0,0,0,0.05,0,0.5,0.05,0,0.2,0.75,0,0.45,0.05,0,0.15,0,0.3,0,0.05,0,0,0.05,0,0.5,0.95,0.05,0.85,0.1,0,0,0.05,0.7,0.25,0,0.05,0,0.1,0.95,0.05,0,0,0.8,0.2,0,0,0,1,0,0,0,0,1,0,0,0,0.8,0.2,0.05,0.6,0.2,0.05,0.1,0
52,"E06000003",0,0,0.365853658536585,0.146341463414634,0.121951219512195,0.365853658536585,0,0.51219512195122,0,0,0,0,0,0.48780487804878,0.024390243902439,0,0.0975609756097561,0.878048780487805,0,0.51219512195122,0.0487804878048781,0,0.414634146341463,0,0,0,0.024390243902439,0,0,0.024390243902439,0,0.463414634146341,1,0,0.878048780487805,0.0487804878048781,0.024390243902439,0,0.0487804878048781,0.585365853658537,0.341463414634146,0,0.0731707317073171,0,0,0.878048780487805,0.0975609756097561,0.024390243902439,0,0.731707317073171,0.219512195121951,0.024390243902439,0.024390243902439,0,1,0,0,0,0,1,0,0,0,0.414634146341463,0.585365853658537,0,0.682926829268293,0,0.0975609756097561,0.195121951219512,0.024390243902439
54,"E06000002",0,0,0.256410256410256,0.102564102564103,0.128205128205128,0.512820512820513,0,0.307692307692308,0,0,0.0256410256410256,0,0.0256410256410256,0.641025641025641,0.0769230769230769,0,0.0769230769230769,0.82051282051282,0.0256410256410256,0.307692307692308,0.102564102564103,0,0.384615384615385,0,0.128205128205128,0,0.0769230769230769,0,0,0.128205128205128,0,0.564102564102564,1,0,0.769230769230769,0.0769230769230769,0.128205128205128,0,0.0256410256410256,0.82051282051282,0.153846153846154,0,0.0256410256410256,0,0.0512820512820513,0.897435897435897,0.102564102564103,0,0,0.846153846153846,0.128205128205128,0.0256410256410256,0,0,1,0,0,0,0,0.974358974358974,0,0.0256410256410256,0,0.846153846153846,0.153846153846154,0.205128205128205,0.512820512820513,0.153846153846154,0.0769230769230769,0.0256410256410256,0.0256410256410256
53,"E06000004",0,0,0.361111111111111,0.0277777777777778,0.222222222222222,0.388888888888889,0,0.388888888888889,0,0,0.0277777777777778,0,0.0277777777777778,0.555555555555556,0.111111111111111,0,0.111111111111111,0.75,0.0277777777777778,0.388888888888889,0.111111111111111,0,0.416666666666667,0.0277777777777778,0.0277777777777778,0,0,0.0277777777777778,0,0.0555555555555556,0,0.555555555555556,1,0,0.777777777777778,0.166666666666667,0.0277777777777778,0,0.0277777777777778,0.75,0.194444444444444,0,0.0555555555555556,0,0,0.916666666666667,0.0833333333333333,0,0,0.722222222222222,0.222222222222222,0,0.0555555555555556,0,1,0,0,0,0,1,0,0,0,0.722222222222222,0.277777777777778,0.0277777777777778,0.694444444444444,0.111111111111111,0.111111111111111,0,0.0555555555555556
466,"E08000025",0.00892857142857143,0.00297619047619048,0.327380952380952,0.172619047619048,0,0.488095238095238,0,0.383928571428571,0,0,0.0625,0.0625,0,0.491071428571429,0.0714285714285714,0.0238095238095238,0.202380952380952,0.699404761904762,0.00297619047619048,0.383928571428571,0.0863095238095238,0.0148809523809524,0.297619047619048,0.00595238095238095,0.136904761904762,0.00595238095238095,0.0267857142857143,0.0416666666666667,0,0.110119047619048,0,0.50297619047619,0.976190476190476,0.0178571428571429,0.645833333333333,0.163690476190476,0.0922619047619048,0,0.0952380952380952,0.669642857142857,0.30952380952381,0.00297619047619048,0,0.0178571428571429,0.00595238095238095,0.827380952380952,0.0744047619047619,0.0178571428571429,0.00892857142857143,0.761904761904762,0.217261904761905,0.0119047619047619,0.00892857142857143,0,0.976190476190476,0,0.0238095238095238,0,0,0.991071428571429,0.00297619047619048,0,0.00595238095238095,0.982142857142857,0.0178571428571429,0.0654761904761905,0.848214285714286,0.0714285714285714,0.00297619047619048,0.00595238095238095,0.00595238095238095
112,"E08000030",0.0506329113924051,0,0.341772151898734,0.126582278481013,0,0.481012658227848,0,0.518987341772152,0,0,0.0126582278481013,0.0126582278481013,0,0.455696202531646,0.0379746835443038,0.0126582278481013,0.113924050632911,0.822784810126582,0.0126582278481013,0.518987341772152,0.0379746835443038,0.0126582278481013,0.291139240506329,0,0.0506329113924051,0,0.0506329113924051,0.0379746835443038,0,0.0506329113924051,0.0126582278481013,0.417721518987342,0.962025316455696,0.0253164556962025,0.759493670886076,0.0632911392405063,0.0506329113924051,0,0.126582278481013,0.708860759493671,0.278481012658228,0.0126582278481013,0,0,0.0126582278481013,0.89873417721519,0.10126582278481,0,0,0.822784810126582,0.151898734177215,0,0.0253164556962025,0,0.974683544303797,0,0.0253164556962025,0,0,0.962025316455696,0.0379746835443038,0,0,0.873417721518987,0.126582278481013,0,0.873417721518987,0.0632911392405063,0.0126582278481013,0,0.0506329113924051
116,"E08000031",0,0,0.402439024390244,0.0731707317073171,0,0.524390243902439,0,0.390243902439024,0,0,0.0853658536585366,0,0,0.524390243902439,0.0365853658536585,0.024390243902439,0.170731707317073,0.768292682926829,0,0.390243902439024,0.0487804878048781,0,0.292682926829268,0,0.134146341463415,0.0121951219512195,0.0853658536585366,0.0365853658536585,0,0.146341463414634,0,0.463414634146341,0.98780487804878,0.0121951219512195,0.609756097560976,0.146341463414634,0.0975609756097561,0.0121951219512195,0.134146341463415,0.634146341463415,0.341463414634146,0,0,0.024390243902439,0.024390243902439,0.74390243902439,0.121951219512195,0,0.0121951219512195,0.768292682926829,0.231707317073171,0,0,0,0.975609756097561,0,0.024390243902439,0,0,1,0,0,0,1,0,0.0365853658536585,0.890243902439024,0.0731707317073171,0,0,0
87,"E08000027",0.015625,0,0.4375,0.140625,0,0.40625,0,0.34375,0,0,0.0625,0.046875,0,0.546875,0.046875,0.03125,0.09375,0.796875,0.03125,0.34375,0.078125,0.03125,0.40625,0,0.09375,0,0.03125,0.015625,0,0.09375,0,0.5625,0.984375,0.015625,0.78125,0.09375,0.0625,0,0.0625,0.515625,0.453125,0,0.015625,0.015625,0.015625,0.84375,0.15625,0,0,0.671875,0.3125,0,0.015625,0,0.984375,0,0.015625,0,0,1,0,0,0,1,0,0,0.921875,0.046875,0.015625,0,0.015625
55,"E08000029",0.0681818181818182,0,0.181818181818182,0.136363636363636,0,0.613636363636364,0,0.454545454545455,0,0,0.0227272727272727,0.0454545454545455,0,0.477272727272727,0.0454545454545455,0.0454545454545455,0.159090909090909,0.75,0,0.454545454545455,0.0454545454545455,0.0227272727272727,0.295454545454545,0,0.0681818181818182,0,0.0681818181818182,0.0454545454545455,0,0,0.0227272727272727,0.522727272727273,1,0,0.886363636363636,0.0454545454545455,0.0227272727272727,0,0.0454545454545455,0.659090909090909,0.25,0.0227272727272727,0.0681818181818182,0,0,0.863636363636364,0.113636363636364,0,0,0.704545454545455,0.272727272727273,0,0.0227272727272727,0,0.977272727272727,0,0,0,0,0.931818181818182,0.0454545454545455,0,0,0.681818181818182,0.318181818181818,0.0454545454545455,0.681818181818182,0.0454545454545455,0.0909090909090909,0.0681818181818182,0.0681818181818182
93,"E08000026",0,0,0.260869565217391,0.27536231884058,0,0.463768115942029,0,0.405797101449275,0,0,0.0144927536231884,0.072463768115942,0,0.507246376811594,0.0579710144927536,0.0144927536231884,0.202898550724638,0.72463768115942,0,0.405797101449275,0.0869565217391304,0.0144927536231884,0.289855072463768,0,0.144927536231884,0.0289855072463768,0.0144927536231884,0.0144927536231884,0,0.130434782608696,0,0.463768115942029,0.985507246376812,0.0144927536231884,0.681159420289855,0.173913043478261,0.0869565217391304,0.0144927536231884,0.0434782608695652,0.681159420289855,0.27536231884058,0,0,0.0434782608695652,0.0144927536231884,0.782608695652174,0.130434782608696,0.0144927536231884,0,0.739130434782609,0.260869565217391,0,0,0,1,0,0,0,0,0.985507246376812,0,0.0144927536231884,0,0.942028985507246,0.0579710144927536,0.0289855072463768,0.797101449275362,0.0869565217391304,0.0579710144927536,0.0144927536231884,0.0144927536231884
131,"E08000028",0.0306122448979592,0,0.306122448979592,0.153061224489796,0,0.510204081632653,0,0.387755102040816,0,0,0.0204081632653061,0.0612244897959184,0,0.530612244897959,0.0204081632653061,0.0204081632653061,0.204081632653061,0.755102040816326,0,0.387755102040816,0.0102040816326531,0.0204081632653061,0.408163265306122,0,0.102040816326531,0.0102040816326531,0.0204081632653061,0.0408163265306122,0,0.112244897959184,0,0.489795918367347,0.969387755102041,0.0204081632653061,0.683673469387755,0.102040816326531,0.0816326530612245,0,0.122448979591837,0.63265306122449,0.336734693877551,0,0,0.0306122448979592,0.0204081632653061,0.836734693877551,0.0918367346938776,0,0.0102040816326531,0.806122448979592,0.193877551020408,0,0,0,0.948979591836735,0,0.0408163265306122,0,0,1,0,0,0,0.979591836734694,0.0204081632653061,0.0204081632653061,0.775510204081633,0.173469387755102,0,0,0.0306122448979592
56,"E06000021",0,0,0.58695652173913,0.0869565217391304,0,0.326086956521739,0,0.41304347826087,0,0,0.173913043478261,0,0,0.41304347826087,0.0652173913043478,0.0217391304347826,0.0434782608695652,0.826086956521739,0.0217391304347826,0.41304347826087,0.0652173913043478,0.0217391304347826,0.369565217391304,0,0.0434782608695652,0,0,0.0869565217391304,0,0.130434782608696,0.0652173913043478,0.347826086956522,0.91304347826087,0.0217391304347826,0.695652173913043,0.108695652173913,0.0652173913043478,0,0.0652173913043478,0.652173913043478,0.347826086956522,0,0,0,0,0.717391304347826,0.195652173913043,0,0.0217391304347826,0.652173913043478,0.326086956521739,0,0.0217391304347826,0,0.956521739130435,0,0,0,0,0.978260869565217,0,0,0,0.91304347826087,0.0869565217391304,0,0.934782608695652,0.0217391304347826,0.0434782608695652,0,0
29,"E07000194",0,0,0.588235294117647,0.0588235294117647,0,0.352941176470588,0,0.647058823529412,0,0,0.0588235294117647,0,0,0.294117647058824,0.0588235294117647,0,0.176470588235294,0.764705882352941,0,0.647058823529412,0.0588235294117647,0,0.176470588235294,0,0.0588235294117647,0,0,0.0588235294117647,0,0,0.0588235294117647,0.294117647058824,1,0,0.941176470588235,0.0588235294117647,0,0,0,0.705882352941177,0.117647058823529,0.0588235294117647,0.117647058823529,0,0.0588235294117647,0.882352941176471,0.117647058823529,0,0,0.588235294117647,0.411764705882353,0,0,0,0.941176470588235,0,0.0588235294117647,0,0,0.941176470588235,0.0588235294117647,0,0,0.0588235294117647,0.941176470588235,0,0.294117647058824,0.0588235294117647,0.176470588235294,0.470588235294118,0
33,"E07000193",0,0,0.481481481481481,0.037037037037037,0.037037037037037,0.444444444444444,0,0.407407407407407,0,0,0.037037037037037,0.037037037037037,0,0.518518518518518,0.037037037037037,0,0.111111111111111,0.851851851851852,0,0.407407407407407,0.037037037037037,0,0.333333333333333,0,0.0740740740740741,0,0,0.148148148148148,0.037037037037037,0.037037037037037,0.037037037037037,0.481481481481481,0.925925925925926,0.0740740740740741,0.962962962962963,0.037037037037037,0,0,0,0.62962962962963,0.333333333333333,0,0.037037037037037,0,0,0.888888888888889,0.0740740740740741,0,0,0.814814814814815,0.148148148148148,0,0.037037037037037,0,0.962962962962963,0,0.037037037037037,0,0,0.962962962962963,0.037037037037037,0,0,0.777777777777778,0.222222222222222,0,0.740740740740741,0.111111111111111,0.0740740740740741,0.0740740740740741,0
24,"E07000198",0,0,0.571428571428571,0.214285714285714,0,0.214285714285714,0,0.714285714285714,0,0,0,0,0,0.285714285714286,0,0,0,1,0,0.714285714285714,0,0,0.142857142857143,0,0.0714285714285714,0,0,0.0714285714285714,0,0,0,0.285714285714286,1,0,0.928571428571429,0.0714285714285714,0,0,0,0.714285714285714,0,0,0.285714285714286,0,0,0.857142857142857,0.142857142857143,0,0,0.714285714285714,0.285714285714286,0,0,0,0.928571428571429,0,0.0714285714285714,0,0,1,0,0,0,0.214285714285714,0.785714285714286,0,0.142857142857143,0.214285714285714,0,0.642857142857143,0
29,"E07000192",0,0,0.473684210526316,0,0.0526315789473684,0.473684210526316,0,0.421052631578947,0,0,0.157894736842105,0,0.0526315789473684,0.368421052631579,0.263157894736842,0,0.105263157894737,0.578947368421053,0,0.421052631578947,0.263157894736842,0,0.157894736842105,0,0.105263157894737,0,0.0526315789473684,0,0,0.105263157894737,0,0.421052631578947,0.947368421052632,0,0.894736842105263,0,0.0526315789473684,0,0,0.789473684210526,0.210526315789474,0,0,0,0,0.842105263157895,0.0526315789473684,0.0526315789473684,0,0.789473684210526,0.157894736842105,0,0,0,0.947368421052632,0,0,0,0,0.894736842105263,0,0,0.0526315789473684,0.473684210526316,0.526315789473684,0,0.736842105263158,0.0526315789473684,0.105263157894737,0.105263157894737,0
14,"E07000195",0.0769230769230769,0,0.615384615384615,0,0,0.307692307692308,0,0.538461538461538,0,0,0.153846153846154,0,0,0.307692307692308,0.0769230769230769,0,0.230769230769231,0.692307692307692,0,0.538461538461538,0.0769230769230769,0,0.153846153846154,0.0769230769230769,0.153846153846154,0,0,0,0,0.0769230769230769,0,0.384615384615385,1,0,0.769230769230769,0,0.153846153846154,0,0.0769230769230769,0.692307692307692,0.153846153846154,0,0.0769230769230769,0.0769230769230769,0,0.769230769230769,0.153846153846154,0,0,0.769230769230769,0.230769230769231,0,0,0,1,0,0,0,0,1,0,0,0,0.461538461538462,0.538461538461538,0,0.461538461538462,0.0769230769230769,0,0.230769230769231,0.230769230769231
10,"E07000199",0,0,0.555555555555556,0.222222222222222,0,0.222222222222222,0,0.333333333333333,0,0,0.333333333333333,0.111111111111111,0,0.222222222222222,0.111111111111111,0,0.111111111111111,0.666666666666667,0,0.333333333333333,0.222222222222222,0,0.333333333333333,0,0.111111111111111,0,0,0,0,0.111111111111111,0,0.444444444444444,1,0,0.555555555555556,0.222222222222222,0.111111111111111,0,0.111111111111111,0.666666666666667,0.222222222222222,0.111111111111111,0,0,0,0.888888888888889,0.111111111111111,0,0,0.666666666666667,0.222222222222222,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.111111111111111,0.888888888888889,0,0,0,0
23,"E07000197",0.105263157894737,0,0.315789473684211,0.157894736842105,0,0.421052631578947,0,0.578947368421053,0,0,0.0526315789473684,0,0,0.368421052631579,0.105263157894737,0,0.105263157894737,0.789473684210526,0,0.578947368421053,0.105263157894737,0.0526315789473684,0.210526315789474,0,0,0,0.0526315789473684,0,0,0.0526315789473684,0,0.263157894736842,0.947368421052632,0.0526315789473684,0.842105263157895,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0.736842105263158,0.0526315789473684,0,0.210526315789474,0,0,0.736842105263158,0.105263157894737,0,0,0.684210526315789,0.210526315789474,0,0,0,0.894736842105263,0,0.0526315789473684,0,0,0.894736842105263,0.0526315789473684,0,0,0.368421052631579,0.631578947368421,0,0.421052631578947,0,0,0.473684210526316,0.105263157894737
30,"E07000196",0.208333333333333,0,0.416666666666667,0.25,0,0.125,0,0.625,0,0,0,0,0,0.375,0,0,0.208333333333333,0.666666666666667,0.0416666666666667,0.625,0,0,0.125,0.0416666666666667,0.0833333333333333,0.0416666666666667,0,0.0833333333333333,0,0.0416666666666667,0,0.291666666666667,0.958333333333333,0,0.958333333333333,0,0,0,0,0.625,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,0,0.833333333333333,0.125,0,0,0.75,0.208333333333333,0,0,0,0.958333333333333,0,0,0,0,0.833333333333333,0.0833333333333333,0.0416666666666667,0,0.166666666666667,0.833333333333333,0,0.25,0.0833333333333333,0.125,0.333333333333333,0.208333333333333
33,"E07000235",0.037037037037037,0,0.555555555555556,0.148148148148148,0,0.259259259259259,0,0.592592592592593,0,0,0.0740740740740741,0.0740740740740741,0,0.259259259259259,0.037037037037037,0,0.0740740740740741,0.888888888888889,0,0.592592592592593,0.0740740740740741,0,0.222222222222222,0,0.0740740740740741,0,0.037037037037037,0,0,0.037037037037037,0,0.37037037037037,1,0,0.962962962962963,0.037037037037037,0,0,0,0.703703703703704,0.185185185185185,0,0.111111111111111,0,0,0.925925925925926,0.0740740740740741,0,0,0.740740740740741,0.222222222222222,0,0.037037037037037,0,0.925925925925926,0,0.0740740740740741,0,0,1,0,0,0,0.222222222222222,0.777777777777778,0,0.444444444444444,0.0740740740740741,0,0.444444444444444,0.037037037037037
71,"E06000020",0.04,0,0.24,0.14,0,0.58,0,0.46,0,0,0.1,0.04,0,0.4,0.06,0,0.06,0.82,0.06,0.46,0.2,0,0.28,0,0,0,0,0.06,0,0.08,0,0.46,1,0,0.86,0.02,0.04,0,0.08,0.8,0.14,0,0.06,0,0.04,0.78,0.2,0.02,0,0.62,0.36,0.02,0,0,0.98,0.02,0,0,0,1,0,0,0,0.5,0.5,0,0.48,0.18,0.02,0.28,0.04
75,"E07000238",0.148148148148148,0,0.351851851851852,0.148148148148148,0,0.351851851851852,0,0.555555555555556,0.0185185185185185,0,0.0740740740740741,0.0925925925925926,0,0.259259259259259,0.0555555555555556,0,0.203703703703704,0.740740740740741,0,0.555555555555556,0.111111111111111,0.0185185185185185,0.166666666666667,0,0.0185185185185185,0,0.037037037037037,0.0925925925925926,0,0.0555555555555556,0,0.388888888888889,0.981481481481482,0.0185185185185185,1,0,0,0,0,0.777777777777778,0.111111111111111,0,0.111111111111111,0,0.037037037037037,0.907407407407407,0.0925925925925926,0,0,0.740740740740741,0.240740740740741,0,0,0.0185185185185185,0.981481481481482,0,0.0185185185185185,0,0,0.981481481481482,0.0185185185185185,0,0,0.0925925925925926,0.907407407407407,0,0.222222222222222,0.166666666666667,0.037037037037037,0.388888888888889,0.185185185185185
52,"E07000234",0.2,0,0.285714285714286,0.228571428571429,0,0.285714285714286,0,0.542857142857143,0.0571428571428571,0,0.0857142857142857,0.0571428571428571,0,0.257142857142857,0.0571428571428571,0,0.342857142857143,0.571428571428571,0.0285714285714286,0.542857142857143,0.114285714285714,0,0.142857142857143,0.0285714285714286,0.114285714285714,0,0,0.0571428571428571,0,0.142857142857143,0,0.314285714285714,1,0,0.828571428571429,0.0285714285714286,0.0857142857142857,0,0.0571428571428571,0.742857142857143,0.171428571428571,0,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.8,0.171428571428571,0,0.0285714285714286,0.742857142857143,0.228571428571429,0,0.0285714285714286,0,0.942857142857143,0.0285714285714286,0.0285714285714286,0,0,0.971428571428571,0.0285714285714286,0,0,0.457142857142857,0.542857142857143,0,0.428571428571429,0.171428571428571,0,0.142857142857143,0.257142857142857
