"number_of_casualties","LAD22CD","fr_m","fr_am","fr_a","fr_b","fr_c","fr_u","sr_unk","sr_n","sr_m","sr_am","sr_a","sr_b","sr_c","sr_u","rt_r","rt_ow","rt_dc","rt_sc","rt_sr","jd_n","jd_r","jd_mr","jd_tsj","jd_sr","jd_c","jd_m","jd_pe","jd_o","jc_ap","jc_ats","jc_ss","jc_gu","phc_n","phc_c","ppf_n","ppf_njl","ppf_ptsj","ppf_fs","ppf_zcr","lc_l","lc_dl","lc_dln","lc_dn","lc_dlu","wc_hw","wc_f","wc_r","wc_s","wc_fm","rsc_d","rsc_w","rsc_s","rsc_fi","rsc_fl","sc_n","sc_ap","sc_rr","sc_od","sc_m","ch_n","ch_vo","ch_pa","ch_lo","u_y","u_n","sp20","sp30","sp40","sp50","sp60","sp70"
172,"E07000066",0,0,0.41304347826087,0.130434782608696,0,0.456521739130435,0,0.507246376811594,0,0,0.123188405797101,0.0217391304347826,0,0.347826086956522,0.152173913043478,0,0.202898550724638,0.615942028985507,0.0217391304347826,0.507246376811594,0.173913043478261,0.036231884057971,0.239130434782609,0.0072463768115942,0,0.0072463768115942,0,0.0289855072463768,0,0.0507246376811594,0,0.434782608695652,0.985507246376812,0.0144927536231884,0.760869565217391,0.0289855072463768,0.0652173913043478,0.0072463768115942,0.13768115942029,0.77536231884058,0.202898550724638,0.0072463768115942,0,0.0144927536231884,0,0.905797101449275,0.0942028985507246,0,0,0.797101449275362,0.195652173913043,0,0.0072463768115942,0,0.992753623188406,0,0.0072463768115942,0,0,0.992753623188406,0,0,0.0072463768115942,0.702898550724638,0.297101449275362,0.0434782608695652,0.652173913043478,0.123188405797101,0.101449275362319,0,0.0797101449275362
161,"E07000077",0.230088495575221,0,0.176991150442478,0.371681415929204,0,0.221238938053097,0,0.690265486725664,0,0,0.0619469026548673,0.0353982300884956,0,0.212389380530973,0.0884955752212389,0,0.309734513274336,0.557522123893805,0.0265486725663717,0.690265486725664,0.079646017699115,0.00884955752212389,0.185840707964602,0.00884955752212389,0.0176991150442478,0,0,0.00884955752212389,0.0265486725663717,0.0442477876106195,0,0.238938053097345,1,0,0.964601769911504,0.00884955752212389,0,0,0.0265486725663717,0.716814159292035,0.115044247787611,0.00884955752212389,0.141592920353982,0.0176991150442478,0.00884955752212389,0.858407079646018,0.106194690265487,0,0.0176991150442478,0.734513274336283,0.238938053097345,0,0.0176991150442478,0.00884955752212389,0.973451327433628,0,0.0265486725663717,0,0,0.946902654867257,0.0353982300884956,0.00884955752212389,0.00884955752212389,0.0353982300884956,0.964601769911504,0.0353982300884956,0.283185840707965,0.0884955752212389,0.0530973451327434,0.256637168141593,0.283185840707965
208,"E07000076",0,0,0.171974522292994,0.318471337579618,0,0.509554140127389,0,0.471337579617834,0,0,0.0636942675159236,0.0318471337579618,0,0.43312101910828,0.0828025477707006,0.0127388535031847,0.0318471337579618,0.847133757961783,0.0127388535031847,0.471337579617834,0.0764331210191083,0.0445859872611465,0.331210191082803,0,0.0382165605095541,0,0.0191082802547771,0.0191082802547771,0.0127388535031847,0.0127388535031847,0.00636942675159236,0.496815286624204,0.993630573248408,0.00636942675159236,0.834394904458599,0.0254777070063694,0.0127388535031847,0,0.127388535031847,0.764331210191083,0.165605095541401,0,0.0700636942675159,0,0.0127388535031847,0.872611464968153,0.0445859872611465,0.0127388535031847,0.00636942675159236,0.815286624203822,0.152866242038217,0.00636942675159236,0.0191082802547771,0,0.993630573248408,0,0,0,0.00636942675159236,0.987261146496815,0.0127388535031847,0,0,0.477707006369427,0.522292993630573,0.0127388535031847,0.668789808917197,0.0700636942675159,0.00636942675159236,0.210191082802548,0.0318471337579618
243,"E07000070",0,0,0.418367346938776,0.173469387755102,0,0.408163265306122,0,0.469387755102041,0,0,0.112244897959184,0.0255102040816327,0,0.392857142857143,0.107142857142857,0,0.188775510204082,0.658163265306122,0.0459183673469388,0.469387755102041,0.13265306122449,0.0255102040816327,0.285714285714286,0.00510204081632653,0.0306122448979592,0.00510204081632653,0.00510204081632653,0.0408163265306122,0.0102040816326531,0.0918367346938776,0.00510204081632653,0.418367346938776,0.98469387755102,0.0153061224489796,0.846938775510204,0.0561224489795918,0.0612244897959184,0,0.0357142857142857,0.770408163265306,0.137755102040816,0.0102040816326531,0.076530612244898,0.00510204081632653,0.0204081632653061,0.846938775510204,0.076530612244898,0.0153061224489796,0.00510204081632653,0.775510204081633,0.198979591836735,0.0153061224489796,0.00510204081632653,0.00510204081632653,0.943877551020408,0.00510204081632653,0.0459183673469388,0,0.00510204081632653,0.974489795918367,0.0153061224489796,0,0.0102040816326531,0.505102040816326,0.494897959183673,0.0459183673469388,0.489795918367347,0.163265306122449,0,0.193877551020408,0.107142857142857
232,"E06000033",0,0,0.377777777777778,0.0944444444444444,0,0.527777777777778,0,0.338888888888889,0,0,0.111111111111111,0.0222222222222222,0.00555555555555556,0.522222222222222,0.05,0.0111111111111111,0.172222222222222,0.738888888888889,0.0222222222222222,0.338888888888889,0.0833333333333333,0.0111111111111111,0.305555555555556,0.00555555555555556,0.166666666666667,0.0222222222222222,0,0.0666666666666667,0,0.183333333333333,0.0111111111111111,0.466666666666667,0.966666666666667,0.0333333333333333,0.655555555555556,0.0888888888888889,0.15,0,0.105555555555556,0.777777777777778,0.211111111111111,0.00555555555555556,0.00555555555555556,0,0.0222222222222222,0.827777777777778,0.0944444444444444,0.00555555555555556,0,0.788888888888889,0.2,0,0.00555555555555556,0,0.977777777777778,0,0.0222222222222222,0,0,0.988888888888889,0.00555555555555556,0,0,0.972222222222222,0.0277777777777778,0.0277777777777778,0.838888888888889,0.127777777777778,0.00555555555555556,0,0
314,"E07000071",0,0,0.376,0.156,0,0.468,0,0.54,0,0,0.068,0.028,0,0.364,0.12,0,0.16,0.668,0.04,0.54,0.132,0.04,0.22,0.004,0.036,0,0.004,0.024,0.004,0.072,0.004,0.38,0.98,0.02,0.808,0.076,0.02,0,0.096,0.756,0.192,0,0.048,0.004,0.012,0.868,0.076,0.008,0.008,0.8,0.184,0.012,0.004,0,0.972,0.004,0.024,0,0,0.984,0.008,0.004,0.004,0.62,0.38,0.052,0.668,0.124,0.004,0.064,0.088
79,"E07000075",0,0,0.212121212121212,0.121212121212121,0,0.666666666666667,0,0.575757575757576,0,0,0.0606060606060606,0.0151515151515152,0,0.348484848484849,0.0606060606060606,0,0.136363636363636,0.772727272727273,0.0151515151515152,0.575757575757576,0.0606060606060606,0.0606060606060606,0.257575757575758,0,0.0151515151515152,0.0151515151515152,0,0.0151515151515152,0,0.0454545454545455,0.0151515151515152,0.348484848484849,0.96969696969697,0.0303030303030303,0.818181818181818,0.0606060606060606,0.0151515151515152,0,0.106060606060606,0.742424242424242,0.121212121212121,0.0151515151515152,0.106060606060606,0.0151515151515152,0.0151515151515152,0.893939393939394,0.0454545454545455,0,0,0.712121212121212,0.272727272727273,0,0.0151515151515152,0,0.96969696969697,0,0.0151515151515152,0,0.0151515151515152,0.96969696969697,0.0303030303030303,0,0,0.560606060606061,0.439393939393939,0,0.651515151515151,0.0454545454545455,0.0303030303030303,0.166666666666667,0.106060606060606
87,"E07000069",0,0,0.430555555555556,0.180555555555556,0,0.388888888888889,0,0.444444444444444,0,0,0.0972222222222222,0.0694444444444444,0,0.388888888888889,0.0972222222222222,0.0138888888888889,0.25,0.625,0,0.444444444444444,0.0972222222222222,0.0416666666666667,0.277777777777778,0.0138888888888889,0.0833333333333333,0,0.0138888888888889,0.0277777777777778,0.0138888888888889,0.0416666666666667,0.0138888888888889,0.486111111111111,0.972222222222222,0.0277777777777778,0.777777777777778,0.0555555555555556,0.0555555555555556,0,0.111111111111111,0.805555555555556,0.166666666666667,0.0138888888888889,0,0.0138888888888889,0.0277777777777778,0.888888888888889,0.0694444444444444,0.0277777777777778,0,0.791666666666667,0.180555555555556,0.0138888888888889,0.0138888888888889,0,1,0,0,0,0,0.986111111111111,0.0138888888888889,0,0,0.75,0.25,0.0277777777777778,0.777777777777778,0.0277777777777778,0.166666666666667,0,0
103,"E07000073",0.0123456790123457,0,0.333333333333333,0,0,0.654320987654321,0,0.432098765432099,0,0,0.209876543209877,0,0,0.358024691358025,0.185185185185185,0.0123456790123457,0.0864197530864197,0.703703703703704,0,0.432098765432099,0.259259259259259,0.037037037037037,0.222222222222222,0,0,0.0123456790123457,0,0.037037037037037,0,0.0617283950617284,0,0.506172839506173,1,0,0.802469135802469,0.0864197530864197,0.0617283950617284,0.0123456790123457,0.037037037037037,0.753086419753086,0.185185185185185,0,0.037037037037037,0.0246913580246914,0,0.814814814814815,0.135802469135802,0,0,0.691358024691358,0.296296296296296,0,0.0123456790123457,0,0.975308641975309,0,0.0246913580246914,0,0,1,0,0,0,0.716049382716049,0.283950617283951,0.111111111111111,0.45679012345679,0.382716049382716,0.0246913580246914,0.0123456790123457,0.0123456790123457
309,"E06000034",0.0429184549356223,0,0.476394849785408,0.0901287553648069,0,0.390557939914163,0,0.592274678111588,0,0,0.128755364806867,0.0171673819742489,0,0.261802575107296,0.133047210300429,0,0.266094420600858,0.532188841201717,0.0600858369098712,0.592274678111588,0.124463519313305,0.0343347639484979,0.188841201716738,0.00858369098712446,0.0214592274678112,0,0,0.0300429184549356,0,0.0643776824034335,0,0.339055793991416,0.987124463519313,0.00858369098712446,0.879828326180258,0.0257510729613734,0.0214592274678112,0,0.0686695278969957,0.776824034334764,0.180257510729614,0.00429184549356223,0.0257510729613734,0.0128755364806867,0.00429184549356223,0.862660944206009,0.0858369098712446,0,0.00858369098712446,0.793991416309013,0.206008583690987,0,0,0,0.969957081545064,0,0.0257510729613734,0.00429184549356223,0,0.965665236051502,0.0214592274678112,0.00429184549356223,0.00858369098712446,0.446351931330472,0.553648068669528,0.0300429184549356,0.523605150214592,0.0944206008583691,0.15450643776824,0.0386266094420601,0.158798283261803
144,"E07000068",0.0462962962962963,0,0.5,0.101851851851852,0,0.351851851851852,0,0.638888888888889,0,0,0.0555555555555556,0.037037037037037,0,0.268518518518519,0.0277777777777778,0,0.231481481481481,0.694444444444444,0.0462962962962963,0.638888888888889,0.0185185185185185,0.0277777777777778,0.240740740740741,0.00925925925925926,0.037037037037037,0,0.00925925925925926,0.0185185185185185,0.00925925925925926,0.0185185185185185,0,0.333333333333333,0.981481481481482,0.0185185185185185,0.888888888888889,0.037037037037037,0.0277777777777778,0,0.0462962962962963,0.731481481481482,0.12962962962963,0.00925925925925926,0.12962962962963,0,0.00925925925925926,0.861111111111111,0.12962962962963,0.00925925925925926,0,0.685185185185185,0.277777777777778,0.00925925925925926,0.00925925925925926,0.0185185185185185,0.990740740740741,0,0.00925925925925926,0,0,1,0,0,0,0.37037037037037,0.62962962962963,0.0462962962962963,0.425925925925926,0.0462962962962963,0.0740740740740741,0.148148148148148,0.259259259259259
85,"E07000074",0,0,0.0655737704918033,0.377049180327869,0,0.557377049180328,0,0.590163934426229,0,0,0.0163934426229508,0.0819672131147541,0,0.311475409836066,0,0,0,1,0,0.590163934426229,0,0.0163934426229508,0.344262295081967,0,0.0163934426229508,0,0,0.0327868852459016,0,0.0163934426229508,0,0.39344262295082,1,0,0.934426229508197,0,0,0,0.0655737704918033,0.754098360655738,0.114754098360656,0,0.0655737704918033,0.0655737704918033,0.0327868852459016,0.819672131147541,0.114754098360656,0,0,0.786885245901639,0.180327868852459,0,0.0163934426229508,0.0163934426229508,0.983606557377049,0,0.0163934426229508,0,0,1,0,0,0,0.213114754098361,0.786885245901639,0.0491803278688525,0.360655737704918,0.163934426229508,0.0655737704918033,0.360655737704918,0
200,"E07000067",0,0,0.350877192982456,0.222222222222222,0,0.426900584795322,0,0.526315789473684,0,0,0.0350877192982456,0.116959064327485,0,0.321637426900585,0.0935672514619883,0.00584795321637427,0.111111111111111,0.771929824561403,0.0175438596491228,0.526315789473684,0.116959064327485,0.0116959064327485,0.274853801169591,0,0.0350877192982456,0.00584795321637427,0.0116959064327485,0.0175438596491228,0.00584795321637427,0.0467836257309941,0,0.415204678362573,1,0,0.906432748538012,0.0292397660818713,0.0175438596491228,0.00584795321637427,0.0409356725146199,0.783625730994152,0.12280701754386,0.0116959064327485,0.0760233918128655,0.00584795321637427,0.0175438596491228,0.853801169590643,0.111111111111111,0,0,0.730994152046784,0.257309941520468,0,0.0116959064327485,0,0.988304093567251,0,0.00584795321637427,0,0.00584795321637427,0.976608187134503,0.0175438596491228,0.00584795321637427,0,0.461988304093567,0.538011695906433,0.00584795321637427,0.584795321637427,0.087719298245614,0.0409356725146199,0.175438596491228,0.105263157894737
364,"E06000042",0.0899280575539568,0,0.172661870503597,0.0503597122302158,0.424460431654676,0.262589928057554,0.0323741007194245,0.341726618705036,0,0,0.0755395683453237,0.0251798561151079,0.165467625899281,0.359712230215827,0.0143884892086331,0,0.359712230215827,0.607913669064748,0.0143884892086331,0.345323741007194,0.323741007194245,0.0107913669064748,0.287769784172662,0.00719424460431655,0.0251798561151079,0,0,0,0,0.039568345323741,0,0.618705035971223,0.992805755395683,0.00719424460431655,0.877697841726619,0.0179856115107914,0.0107913669064748,0.0683453237410072,0.0215827338129496,0.733812949640288,0.0359712230215827,0.00359712230215827,0.00719424460431655,0.219424460431655,0.00719424460431655,0.884892086330935,0.0899280575539568,0.00719424460431655,0.0107913669064748,0.79136690647482,0.201438848920863,0,0.00719424460431655,0,0.992805755395683,0,0.00719424460431655,0,0,1,0,0,0,0.52158273381295,0.47841726618705,0.00719424460431655,0.341726618705036,0.122302158273381,0.00359712230215827,0.241007194244604,0.284172661870504
617,"E06000060",0.0900195694716243,0,0.409001956947162,0.0645792563600783,0.140900195694716,0.295499021526419,0,0.500978473581213,0.00391389432485323,0,0.050880626223092,0.0136986301369863,0.0547945205479452,0.37573385518591,0.140900195694716,0.00391389432485323,0.131115459882583,0.718199608610568,0.00587084148727984,0.500978473581213,0.0880626223091976,0.0547945205479452,0.232876712328767,0.00391389432485323,0.0391389432485323,0.00587084148727984,0.0684931506849315,0.00587084148727984,0.00195694716242661,0.0469667318982387,0,0.450097847358121,0.998043052837573,0.00195694716242661,0.857142857142857,0.050880626223092,0.0273972602739726,0,0.0645792563600783,0.776908023483366,0.144814090019569,0.00587084148727984,0.0528375733855186,0.0195694716242661,0.00391389432485323,0.798434442270059,0.125244618395303,0.00195694716242661,0.00587084148727984,0.735812133072407,0.246575342465753,0.00195694716242661,0.0136986301369863,0.00195694716242661,0.976516634050881,0,0.0234833659491194,0,0,0.99412915851272,0,0,0.00587084148727984,0.534246575342466,0.465753424657534,0,0.589041095890411,0.12133072407045,0.0430528375733855,0.152641878669276,0.0939334637964775
205,"E06000037",0.145569620253165,0,0.322784810126582,0.0886075949367089,0,0.443037974683544,0,0.487341772151899,0,0,0.069620253164557,0.0253164556962025,0,0.417721518987342,0.0886075949367089,0,0.19620253164557,0.70253164556962,0.0126582278481013,0.487341772151899,0.126582278481013,0.0443037974683544,0.221518987341772,0.0189873417721519,0.0443037974683544,0,0.0569620253164557,0,0,0.0759493670886076,0,0.436708860759494,0.981012658227848,0.0189873417721519,0.917721518987342,0.0379746835443038,0.0189873417721519,0,0.0253164556962025,0.765822784810127,0.113924050632911,0,0.113924050632911,0.00632911392405063,0.0379746835443038,0.892405063291139,0.0949367088607595,0,0.00632911392405063,0.753164556962025,0.240506329113924,0,0.00632911392405063,0,0.968354430379747,0,0.0316455696202532,0,0,0.993670886075949,0.00632911392405063,0,0,0.354430379746835,0.645569620253165,0.00632911392405063,0.417721518987342,0.164556962025316,0.132911392405063,0.132911392405063,0.145569620253165
206,"E07000178",0,0,0.417989417989418,0.253968253968254,0,0.328042328042328,0,0.275132275132275,0,0,0.105820105820106,0.0634920634920635,0,0.555555555555556,0.0899470899470899,0.0105820105820106,0.0529100529100529,0.841269841269841,0.00529100529100529,0.275132275132275,0.0899470899470899,0.0264550264550265,0.529100529100529,0.00529100529100529,0.0264550264550265,0,0.037037037037037,0.0105820105820106,0,0.148148148148148,0,0.571428571428571,1,0,0.783068783068783,0.0740740740740741,0.105820105820106,0.00529100529100529,0.0317460317460317,0.746031746031746,0.248677248677249,0.00529100529100529,0,0,0.00529100529100529,0.867724867724868,0.111111111111111,0.00529100529100529,0,0.814814814814815,0.174603174603175,0,0.00529100529100529,0.00529100529100529,0.994708994708995,0.00529100529100529,0,0,0,0.978835978835979,0.00529100529100529,0.00529100529100529,0.0105820105820106,0.920634920634921,0.0793650793650794,0.53968253968254,0.407407407407407,0.00529100529100529,0.037037037037037,0.00529100529100529,0.00529100529100529
232,"E06000038",0.0245098039215686,0,0.549019607843137,0.053921568627451,0,0.372549019607843,0,0.323529411764706,0.00490196078431373,0,0.0637254901960784,0.0490196078431373,0.00490196078431373,0.553921568627451,0.0588235294117647,0.0833333333333333,0.0931372549019608,0.759803921568627,0.00490196078431373,0.323529411764706,0.137254901960784,0.0245098039215686,0.387254901960784,0.00980392156862745,0.0637254901960784,0.00490196078431373,0.0490196078431373,0,0.00490196078431373,0.191176470588235,0,0.480392156862745,0.96078431372549,0.0392156862745098,0.642156862745098,0.127450980392157,0.147058823529412,0.00980392156862745,0.0735294117647059,0.735294117647059,0.259803921568627,0.00490196078431373,0,0,0.00980392156862745,0.897058823529412,0.102941176470588,0,0,0.774509803921569,0.225490196078431,0,0,0,0.970588235294118,0,0.0294117647058824,0,0,1,0,0,0,0.92156862745098,0.0784313725490196,0.053921568627451,0.843137254901961,0.0931372549019608,0.00490196078431373,0.00490196078431373,0
179,"E07000177",0.0529801324503311,0,0.543046357615894,0.119205298013245,0.00662251655629139,0.278145695364238,0,0.337748344370861,0.0198675496688742,0,0.145695364238411,0.0596026490066225,0,0.437086092715232,0.198675496688742,0.0132450331125828,0.172185430463576,0.615894039735099,0,0.337748344370861,0.245033112582781,0,0.278145695364238,0.0198675496688742,0.0927152317880795,0,0.0264900662251656,0,0,0.0860927152317881,0,0.576158940397351,1,0,0.814569536423841,0.0728476821192053,0.0463576158940397,0.00662251655629139,0.0596026490066225,0.76158940397351,0.152317880794702,0,0.0794701986754967,0.00662251655629139,0.0132450331125828,0.880794701986755,0.0794701986754967,0,0.0132450331125828,0.827814569536424,0.158940397350993,0.00662251655629139,0.00662251655629139,0,0.973509933774834,0,0.0132450331125828,0.0132450331125828,0,0.973509933774834,0.00662251655629139,0,0.0198675496688742,0.357615894039735,0.642384105960265,0.00662251655629139,0.423841059602649,0.145695364238411,0.112582781456954,0.19205298013245,0.119205298013245
142,"E07000180",0,0,0.539130434782609,0.165217391304348,0,0.295652173913043,0,0.373913043478261,0,0,0.121739130434783,0.0521739130434783,0,0.452173913043478,0.0521739130434783,0,0.156521739130435,0.747826086956522,0.0434782608695652,0.373913043478261,0.0782608695652174,0.0173913043478261,0.356521739130435,0.0695652173913043,0.0260869565217391,0,0.0695652173913043,0.00869565217391304,0,0.0869565217391304,0,0.539130434782609,1,0,0.921739130434783,0.0347826086956522,0.0173913043478261,0,0.0260869565217391,0.852173913043478,0.0782608695652174,0.00869565217391304,0.0608695652173913,0,0.0173913043478261,0.878260869565217,0.0869565217391304,0,0,0.756521739130435,0.226086956521739,0,0.0173913043478261,0,0.991304347826087,0,0.00869565217391304,0,0,1,0,0,0,0.31304347826087,0.68695652173913,0.0434782608695652,0.434782608695652,0.0869565217391304,0.147826086956522,0.121739130434783,0.165217391304348
168,"E06000040",0.0909090909090909,0.048951048951049,0.363636363636364,0.146853146853147,0,0.34965034965035,0,0.391608391608392,0.013986013986014,0.00699300699300699,0.0979020979020979,0.0769230769230769,0,0.412587412587413,0.0979020979020979,0.027972027972028,0.174825174825175,0.699300699300699,0,0.391608391608392,0.20979020979021,0.034965034965035,0.293706293706294,0.020979020979021,0.020979020979021,0,0.027972027972028,0,0.00699300699300699,0.048951048951049,0.013986013986014,0.538461538461538,0.986013986013986,0.013986013986014,0.853146853146853,0.027972027972028,0.020979020979021,0,0.0979020979020979,0.818181818181818,0.13986013986014,0,0.041958041958042,0,0.00699300699300699,0.93006993006993,0.0699300699300699,0,0,0.804195804195804,0.188811188811189,0,0.00699300699300699,0,0.937062937062937,0.013986013986014,0.048951048951049,0,0,0.986013986013986,0.00699300699300699,0,0.00699300699300699,0.636363636363636,0.363636363636364,0.027972027972028,0.552447552447552,0.188811188811189,0.0909090909090909,0.048951048951049,0.0909090909090909
125,"E07000179",0.0754716981132075,0,0.30188679245283,0.207547169811321,0,0.415094339622642,0,0.462264150943396,0,0,0.10377358490566,0.0188679245283019,0.00943396226415094,0.405660377358491,0.0849056603773585,0,0.122641509433962,0.773584905660377,0.0188679245283019,0.462264150943396,0.0754716981132075,0.0377358490566038,0.292452830188679,0.0188679245283019,0.0188679245283019,0.00943396226415094,0.0660377358490566,0.0188679245283019,0,0.00943396226415094,0.00943396226415094,0.518867924528302,1,0,0.952830188679245,0,0.00943396226415094,0,0.0377358490566038,0.764150943396226,0.0754716981132075,0.00943396226415094,0.150943396226415,0,0,0.877358490566038,0.10377358490566,0,0.00943396226415094,0.773584905660377,0.226415094339623,0,0,0,0.962264150943396,0,0.0377358490566038,0,0,0.981132075471698,0.00943396226415094,0,0.00943396226415094,0.30188679245283,0.69811320754717,0.0754716981132075,0.424528301886792,0.0377358490566038,0.169811320754717,0.179245283018868,0.113207547169811
195,"E06000041",0.0512820512820513,0.0384615384615385,0.416666666666667,0.147435897435897,0,0.346153846153846,0,0.33974358974359,0.0128205128205128,0.00641025641025641,0.0897435897435897,0.0384615384615385,0,0.512820512820513,0.121794871794872,0.0256410256410256,0.0897435897435897,0.756410256410256,0.00641025641025641,0.33974358974359,0.224358974358974,0.0256410256410256,0.275641025641026,0.0192307692307692,0.0576923076923077,0,0.0576923076923077,0,0.00641025641025641,0.0961538461538462,0,0.557692307692308,0.967948717948718,0.032051282051282,0.788461538461538,0.0961538461538462,0.0705128205128205,0,0.0448717948717949,0.769230769230769,0.185897435897436,0.00641025641025641,0.032051282051282,0.00641025641025641,0.0192307692307692,0.935897435897436,0.0576923076923077,0.00641025641025641,0,0.782051282051282,0.198717948717949,0.0128205128205128,0.00641025641025641,0,0.955128205128205,0.0192307692307692,0.0256410256410256,0,0,0.993589743589744,0,0.00641025641025641,0,0.506410256410256,0.493589743589744,0.0256410256410256,0.448717948717949,0.352564102564103,0.0448717948717949,0.0897435897435897,0.0384615384615385
130,"E06000036",0,0,0.454545454545455,0.127272727272727,0,0.418181818181818,0,0.290909090909091,0,0,0.0909090909090909,0.1,0.00909090909090909,0.509090909090909,0.172727272727273,0,0.127272727272727,0.7,0,0.290909090909091,0.327272727272727,0.0181818181818182,0.263636363636364,0,0.0454545454545455,0,0.0545454545454545,0,0,0.209090909090909,0.00909090909090909,0.490909090909091,0.990909090909091,0.00909090909090909,0.827272727272727,0.0454545454545455,0.0636363636363636,0.0181818181818182,0.0454545454545455,0.745454545454545,0.172727272727273,0.00909090909090909,0.0181818181818182,0.0545454545454545,0,0.872727272727273,0.118181818181818,0.00909090909090909,0,0.809090909090909,0.181818181818182,0.00909090909090909,0,0,0.972727272727273,0.00909090909090909,0.0181818181818182,0,0,0.990909090909091,0,0,0.00909090909090909,0.654545454545455,0.345454545454545,0.00909090909090909,0.509090909090909,0.263636363636364,0.172727272727273,0.0454545454545455,0
112,"E07000181",0,0,0.5,0.135416666666667,0,0.364583333333333,0,0.291666666666667,0,0,0.104166666666667,0.0208333333333333,0,0.583333333333333,0.125,0,0.0104166666666667,0.864583333333333,0,0.291666666666667,0.104166666666667,0.03125,0.4375,0.0104166666666667,0.0416666666666667,0,0.0729166666666667,0.0104166666666667,0.0104166666666667,0.0625,0,0.635416666666667,0.989583333333333,0.0104166666666667,0.854166666666667,0.0208333333333333,0.0416666666666667,0,0.0833333333333333,0.84375,0.0833333333333333,0,0.0729166666666667,0,0.0208333333333333,0.90625,0.0625,0.0208333333333333,0,0.833333333333333,0.135416666666667,0.0208333333333333,0.0104166666666667,0,1,0,0,0,0,1,0,0,0,0.239583333333333,0.760416666666667,0.0416666666666667,0.4375,0.0416666666666667,0.15625,0.322916666666667,0
219,"E06000039",0.0819672131147541,0,0.398907103825137,0.0273224043715847,0,0.491803278688525,0,0.322404371584699,0.00546448087431694,0,0.0546448087431694,0.0273224043715847,0,0.590163934426229,0.0491803278688525,0.0327868852459016,0.174863387978142,0.726775956284153,0.0163934426229508,0.322404371584699,0.092896174863388,0.0218579234972678,0.349726775956284,0.00546448087431694,0.147540983606557,0,0.0601092896174863,0,0,0.224043715846995,0,0.453551912568306,0.978142076502732,0.0218579234972678,0.710382513661202,0.0601092896174863,0.163934426229508,0,0.0655737704918033,0.781420765027322,0.19672131147541,0.00546448087431694,0.0109289617486339,0.00546448087431694,0.00546448087431694,0.885245901639344,0.114754098360656,0,0,0.786885245901639,0.202185792349727,0,0.0109289617486339,0,0.934426229508197,0.00546448087431694,0.0601092896174863,0,0,0.989071038251366,0.0109289617486339,0,0,0.896174863387978,0.103825136612022,0.0327868852459016,0.770491803278688,0.136612021857924,0.0546448087431694,0,0.00546448087431694
277,"E07000091",0.0416666666666667,0,0.439814814814815,0.0787037037037037,0.00925925925925926,0.430555555555556,0,0.5,0.00925925925925926,0,0.0833333333333333,0,0,0.407407407407407,0.00925925925925926,0.0138888888888889,0.143518518518519,0.828703703703704,0.00462962962962963,0.5,0.0694444444444444,0.00925925925925926,0.273148148148148,0.0277777777777778,0.0555555555555556,0,0.0601851851851852,0.00462962962962963,0,0.0231481481481481,0.0138888888888889,0.462962962962963,1,0,0.939814814814815,0.0185185185185185,0.0138888888888889,0,0.0277777777777778,0.736111111111111,0.0833333333333333,0.00925925925925926,0.12962962962963,0.0416666666666667,0.00925925925925926,0.907407407407407,0.0925925925925926,0,0,0.782407407407407,0.208333333333333,0,0.00462962962962963,0.00462962962962963,0.967592592592593,0.00462962962962963,0.0277777777777778,0,0,0.972222222222222,0.00462962962962963,0,0.0231481481481481,0.444444444444444,0.555555555555556,0.00462962962962963,0.490740740740741,0.212962962962963,0.0601851851851852,0.12962962962963,0.101851851851852
147,"E07000087",0.121212121212121,0,0.348484848484849,0.0681818181818182,0,0.462121212121212,0,0.371212121212121,0.00757575757575758,0,0.0909090909090909,0.0227272727272727,0,0.507575757575758,0.0606060606060606,0,0.25,0.674242424242424,0.0151515151515152,0.371212121212121,0.234848484848485,0.0151515151515152,0.257575757575758,0.0151515151515152,0.0454545454545455,0,0.0303030303030303,0.0303030303030303,0,0.121212121212121,0,0.507575757575758,1,0,0.871212121212121,0.0303030303030303,0.0606060606060606,0,0.0378787878787879,0.757575757575758,0.174242424242424,0.00757575757575758,0.0227272727272727,0.0378787878787879,0.0227272727272727,0.893939393939394,0.0909090909090909,0,0,0.757575757575758,0.234848484848485,0,0.00757575757575758,0,0.916666666666667,0,0.0833333333333333,0,0,0.992424242424242,0.00757575757575758,0,0,0.765151515151515,0.234848484848485,0.0151515151515152,0.598484848484849,0.189393939393939,0.0984848484848485,0.0454545454545455,0.053030303030303
184,"E07000086",0.132450331125828,0,0.337748344370861,0.185430463576159,0,0.344370860927152,0,0.350993377483444,0.0529801324503311,0,0.0860927152317881,0.0264900662251656,0,0.483443708609272,0.0662251655629139,0,0.172185430463576,0.741721854304636,0.0132450331125828,0.350993377483444,0.231788079470199,0,0.264900662251656,0.0264900662251656,0.0662251655629139,0,0.0397350993377483,0.0198675496688742,0,0.0860927152317881,0,0.562913907284768,1,0,0.867549668874172,0.033112582781457,0.0397350993377483,0,0.0596026490066225,0.695364238410596,0.225165562913907,0,0.0397350993377483,0.0397350993377483,0.0132450331125828,0.894039735099338,0.0927152317880795,0,0.00662251655629139,0.774834437086093,0.205298013245033,0,0.0198675496688742,0,0.960264900662252,0,0.0397350993377483,0,0,1,0,0,0,0.655629139072848,0.344370860927152,0.0132450331125828,0.52317880794702,0.258278145695364,0.0463576158940397,0.0529801324503311,0.105960264900662
